home_goals_scored_avg,home_goals_conceded_avg,away_goals_scored_avg,away_goals_conceded_avg,home_win_rate,away_win_rate,home_form_points,away_form_points,home_advantage,home_shot_accuracy,away_shot_accuracy,home_discipline,away_discipline,outcome,League,date,home_team,away_team
0.8,1.8,1.4,1.3,0.2,0.3,0.9,1.3,1,0.2222222222222222,0.2,2.0,3.0,1,germany,2021-01-16,FC Koln,Hertha
1.3,2.3,0.7,1.6,0.2,0.3,0.8,0.9,1,0.4166666666666667,0.2222222222222222,1.0,1.0,1,germany,2021-01-16,Hoffenheim,Bielefeld
1.0,1.7,0.9,1.9,0.1,0.2,0.7,0.9,1,0.45454545454545453,0.2857142857142857,0.0,1.0,2,germany,2021-01-16,Werder Bremen,Augsburg
1.9,1.4,1.4,0.9,0.6,0.5,2.0,1.8,1,0.2222222222222222,0.6428571428571429,4.0,3.0,1,germany,2021-01-16,Wolfsburg,RB Leipzig
2.0,1.6,2.2,1.8,0.3,0.4,1.3,1.6,1,0.35,0.5555555555555556,2.0,3.0,1,germany,2021-01-16,Stuttgart,M'gladbach
2.7,1.5,2.1,1.2,0.6,0.5,2.1,1.8,1,0.34615384615384615,0.3333333333333333,1.0,2.0,2,germany,2021-01-17,Bayern Munich,Freiburg
1.8,1.4,0.9,2.2,0.3,0.1,1.5,0.5,1,0.5238095238095238,0.16666666666666666,0.0,1.0,2,germany,2021-01-17,Ein Frankfurt,Schalke 04
1.0,1.6,1.9,1.5,0.1,0.5,0.7,1.8,1,0.0,0.2222222222222222,1.0,2.0,0,germany,2021-01-19,Mainz,Wolfsburg
2.0,1.1,1.9,1.8,0.5,0.4,1.7,1.4,1,0.5416666666666666,0.1875,2.0,2.0,2,germany,2021-01-19,Leverkusen,Dortmund
2.1,1.8,1.1,1.6,0.3,0.2,1.4,0.9,1,0.5,0.16666666666666666,2.0,2.0,2,germany,2021-01-19,M'gladbach,Werder Bremen
1.1,1.3,1.2,2.0,0.2,0.2,1.1,0.9,1,0.14285714285714285,0.5,1.0,1.0,0,germany,2021-01-19,Hertha,Hoffenheim
1.6,1.0,1.9,1.4,0.5,0.5,1.9,1.9,1,0.3125,0.2,1.0,1.0,2,germany,2021-01-20,RB Leipzig,Union Berlin
1.0,2.2,0.7,1.6,0.1,0.2,0.5,1.0,1,0.5,0.3076923076923077,2.0,1.0,0,germany,2021-01-20,Schalke 04,FC Koln
0.8,1.8,2.4,1.6,0.2,0.6,0.9,2.1,1,0.0,0.2222222222222222,2.0,0.0,0,germany,2021-01-20,Augsburg,Bayern Munich
0.6,1.4,2.1,1.7,0.3,0.3,1.0,1.3,1,0.3,0.25,1.0,0.0,2,germany,2021-01-20,Bielefeld,Stuttgart
2.1,1.3,2.0,1.4,0.5,0.4,1.7,1.7,1,0.3333333333333333,0.2222222222222222,3.0,3.0,1,germany,2021-01-20,Freiburg,Ein Frankfurt
2.1,1.7,1.5,1.8,0.4,0.3,1.6,1.1,1,0.6363636363636364,0.4117647058823529,1.0,0.0,2,germany,2021-01-22,M'gladbach,Dortmund
2.2,1.2,1.8,1.7,0.5,0.3,1.8,1.2,1,0.4,0.39285714285714285,2.0,0.0,2,germany,2021-01-23,Freiburg,Stuttgart
0.8,1.2,2.0,1.4,0.4,0.4,1.3,1.7,1,0.4444444444444444,0.5,2.0,2.0,0,germany,2021-01-23,Bielefeld,Ein Frankfurt
0.8,1.6,1.6,1.4,0.2,0.4,0.9,1.6,1,0.4444444444444444,0.5,3.0,1.0,2,germany,2021-01-23,Augsburg,Union Berlin
1.8,0.9,1.9,1.5,0.5,0.5,1.7,1.8,1,0.36363636363636365,0.4444444444444444,1.0,1.0,0,germany,2021-01-23,Leverkusen,Wolfsburg
0.8,1.6,1.4,1.0,0.1,0.5,0.6,1.9,1,0.36363636363636365,0.38461538461538464,2.0,4.0,2,germany,2021-01-23,Mainz,RB Leipzig
1.0,1.5,1.0,1.6,0.2,0.2,1.0,0.8,1,0.5263157894736842,0.625,2.0,3.0,0,germany,2021-01-23,Hertha,Werder Bremen
1.1,2.2,2.2,1.4,0.1,0.6,0.5,2.1,1,0.26666666666666666,0.42424242424242425,1.0,1.0,0,germany,2021-01-24,Schalke 04,Bayern Munich
1.4,1.8,0.8,1.6,0.3,0.3,1.2,1.2,1,0.2857142857142857,0.2857142857142857,2.0,3.0,2,germany,2021-01-24,Hoffenheim,FC Koln
1.7,1.8,1.0,1.7,0.2,0.2,0.9,0.8,1,0.3,0.18181818181818182,1.0,4.0,2,germany,2021-01-29,Stuttgart,Mainz
2.3,1.3,1.4,1.5,0.6,0.4,2.1,1.4,1,0.5625,0.3125,1.0,0.0,2,germany,2021-01-30,Bayern Munich,Hoffenheim
1.6,2.1,0.9,1.6,0.3,0.3,1.0,1.1,1,0.3333333333333333,0.16666666666666666,0.0,1.0,2,germany,2021-01-30,Dortmund,Augsburg
2.2,1.2,0.9,1.4,0.5,0.2,1.9,1.0,1,0.4444444444444444,0.3333333333333333,1.0,4.0,2,germany,2021-01-30,Ein Frankfurt,Hertha
1.5,1.5,2.1,1.8,0.3,0.4,1.3,1.6,1,0.21428571428571427,0.3076923076923077,1.0,3.0,1,germany,2021-01-30,Union Berlin,M'gladbach
1.1,1.2,1.1,2.3,0.3,0.1,1.1,0.5,1,0.375,0.14285714285714285,0.0,4.0,1,germany,2021-01-30,Werder Bremen,Schalke 04
