home_goals_scored_avg,home_goals_conceded_avg,away_goals_scored_avg,away_goals_conceded_avg,home_win_rate,away_win_rate,home_form_points,away_form_points,home_advantage,home_shot_accuracy,away_shot_accuracy,home_discipline,away_discipline,outcome,League,date,home_team,away_team
1.5714285714285714,1.5714285714285714,1.5714285714285714,1.8571428571428572,0.42857142857142855,0.2857142857142857,1.4285714285714286,0.8571428571428571,1,0.4444444444444444,0.625,2,2,0,italy,2020-11-22,Sampdoria,Bologna
1.4285714285714286,1.7142857142857142,1.4285714285714286,2.857142857142857,0.2857142857142857,0.2857142857142857,1.1428571428571428,0.8571428571428571,1,0.5,0.36363636363636365,2,3,0,italy,2020-11-22,Fiorentina,Benevento
0.8571428571428571,1.5714285714285714,1.0,2.142857142857143,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.7142857142857143,1,0.5,0.16666666666666666,2,6,2,italy,2020-11-22,Udinese,Genoa
2.2857142857142856,1.5714285714285714,1.7142857142857142,2.2857142857142856,0.42857142857142855,0.14285714285714285,1.7142857142857142,0.7142857142857143,1,0.7,0.5,3,2,2,italy,2020-11-22,Inter,Torino
2.5,0.6666666666666666,2.2857142857142856,1.0,0.8333333333333334,0.7142857142857143,2.5,2.4285714285714284,1,0.5294117647058824,0.5833333333333334,6,4,0,italy,2020-11-22,Napoli,Milan
1.375,2.5,2.0,0.8571428571428571,0.375,0.42857142857142855,1.125,1.8571428571428572,1,0.5555555555555556,0.4166666666666667,6,4,1,italy,2020-11-28,Benevento,Juventus
2.25,1.75,0.875,0.875,0.5,0.25,1.75,1.25,1,0.375,0.375,2,3,0,italy,2020-11-28,Atalanta,Verona
2.5,1.125,2.5,1.625,0.625,0.5,2.25,1.875,1,0.375,0.4,3,1,0,italy,2020-11-28,Sassuolo,Inter
1.625,1.625,0.875,1.375,0.5,0.25,1.75,0.875,1,0.6666666666666666,0.5714285714285714,3,4,0,italy,2020-11-29,Lazio,Udinese
1.625,1.75,0.75,2.375,0.375,0.0,1.125,0.25,1,0.5833333333333334,0.16666666666666666,2,4,2,italy,2020-11-29,Bologna,Crotone
2.375,1.0,1.25,1.625,0.75,0.25,2.5,1.0,1,0.4166666666666667,0.5,2,4,2,italy,2020-11-29,Milan,Fiorentina
1.75,2.125,1.375,1.875,0.375,0.25,1.25,1.125,1,0.4,0.38461538461538464,0,4,1,italy,2020-11-29,Cagliari,Spezia
2.2857142857142856,1.0,2.375,1.0,0.7142857142857143,0.625,2.142857142857143,2.25,1,0.6428571428571429,0.2,1,2,2,italy,2020-11-29,Napoli,Roma
1.75,2.5,1.5,1.625,0.125,0.375,0.625,1.25,1,0.6666666666666666,0.25,1,2,1,italy,2020-11-30,Torino,Sampdoria
0.875,2.0,1.0,2.0,0.125,0.125,0.625,0.75,1,0.38461538461538464,0.375,2,2,0,italy,2020-11-30,Genoa,Parma
