home_goals_scored_avg,home_goals_conceded_avg,away_goals_scored_avg,away_goals_conceded_avg,home_win_rate,away_win_rate,home_form_points,away_form_points,home_advantage,home_shot_accuracy,away_shot_accuracy,home_discipline,away_discipline,outcome,League,date,home_team,away_team
0.9,2.0,1.1,1.0,0.1,0.5,0.7,1.7,1,0.25,0.0,2,2,1,france,2021-01-06,Nantes,Rennes
1.5,1.9,0.5,2.3,0.2,0.1,0.8,0.4,1,0.5454545454545454,0.2857142857142857,1,2,2,france,2021-01-06,Strasbourg,Nimes
2.4,0.7,1.6,1.8,0.8,0.4,2.6,1.4,1,0.5,0.18181818181818182,1,2,2,france,2021-01-06,Lyon,Lens
1.6,0.9,1.6,1.9,0.6,0.5,2.0,1.6,1,0.42105263157894735,0.35714285714285715,0,0,2,france,2021-01-06,Marseille,Montpellier
1.5,1.8,0.8,1.2,0.3,0.2,1.2,1.0,1,0.3,0.0,2,3,1,france,2021-01-06,Reims,Dijon
1.0,1.6,2.3,0.7,0.1,0.6,0.8,2.0,1,0.4166666666666667,0.36363636363636365,1,1,1,france,2021-01-06,St Etienne,Paris SG
1.8,1.0,1.5,1.1,0.5,0.5,1.9,1.7,1,0.25,0.375,3,1,0,france,2021-01-06,Lille,Angers
1.8,1.7,1.8,1.6,0.4,0.3,1.4,1.1,1,0.16666666666666666,0.36363636363636365,1,1,0,france,2021-01-09,Lens,Strasbourg
1.1,1.1,0.7,2.1,0.4,0.1,1.4,0.5,1,0.35294117647058826,0.3076923076923077,2,0,2,france,2021-01-09,Bordeaux,Lorient
2.2,1.4,1.5,1.1,0.6,0.5,1.9,1.7,1,0.3333333333333333,0.2857142857142857,2,0,2,france,2021-01-09,Monaco,Angers
1.6,2.2,0.9,1.7,0.4,0.1,1.3,0.8,1,0.6666666666666666,0.23076923076923078,5,0,1,france,2021-01-09,Montpellier,Nantes
0.5,2.6,1.8,1.1,0.1,0.5,0.4,1.8,1,0.0,0.18181818181818182,0,3,0,france,2021-01-09,Nimes,Lille
2.0,0.8,1.9,1.3,0.5,0.5,1.8,1.7,1,0.4782608695652174,0.15384615384615385,1,1,2,france,2021-01-09,Paris SG,Brest
